,Make,Year,Kilometer,Seating_Capacity,Fuel_Tank_Capacity,Price,Automatic,Manual,First_O,Second_O,Others_O,Petrol,Diesel,Others_F
781,6,2018,62000,5.0,37.0,484999,0,1,0,1,0,1,0,0
782,21,2020,17000,5.0,54.0,4250000,1,0,1,0,0,1,0,0
783,6,2017,76642,7.0,45.0,800000,0,1,1,0,0,0,0,1
784,9,2019,44000,5.0,55.0,1275000,0,1,1,0,0,1,0,0
785,29,2018,20000,2.0,54.0,9500000,1,0,1,0,0,1,0,0
786,25,2013,102000,5.0,57.0,1375000,1,0,0,1,0,0,1,0
787,9,2022,9000,5.0,50.0,1700000,0,1,1,0,0,0,1,0
788,12,2013,135000,7.0,70.0,500000,0,1,1,0,0,0,1,0
789,27,2020,14500,5.0,66.0,6800000,1,0,1,0,0,0,1,0
790,6,2019,31552,5.0,37.0,715000,1,0,1,0,0,1,0,0
791,6,2016,70000,5.0,35.0,380000,1,0,1,0,0,1,0,0
792,7,2016,35134,5.0,35.0,375000,0,1,1,0,0,1,0,0
793,28,2016,45000,5.0,77.0,7200000,1,0,0,0,1,0,1,0
794,27,2020,18000,5.0,93.0,8190000,1,0,1,0,0,0,1,0
795,6,2018,8000,5.0,37.0,695000,1,0,1,0,0,1,0,0
796,9,2016,62125,5.0,60.0,875000,0,1,1,0,0,0,1,0
797,28,2016,78000,7.0,65.0,3500000,1,0,1,0,0,0,1,0
798,9,2018,64300,5.0,40.0,685000,0,1,1,0,0,1,0,0
799,11,2021,28000,7.0,50.0,1875000,0,1,1,0,0,0,1,0
800,15,2017,28600,5.0,50.0,1685000,1,0,1,0,0,1,0,0
801,21,2015,69500,5.0,75.0,2550000,1,0,0,1,0,0,1,0
802,9,2017,70000,5.0,60.0,869999,0,1,1,0,0,0,1,0
803,12,2018,24000,6.0,60.0,875000,0,1,1,0,0,0,1,0
804,21,2012,69500,5.0,64.0,1390000,1,0,1,0,0,0,1,0
805,6,2019,25500,5.0,48.0,825000,0,1,1,0,0,0,1,0
806,6,2017,20000,5.0,43.0,785000,1,0,1,0,0,1,0,0
807,27,2016,55000,5.0,50.0,2145000,1,0,0,1,0,0,1,0
808,6,2021,8640,5.0,40.0,590000,0,1,1,0,0,0,0,1
809,9,2013,80500,5.0,35.0,335000,0,1,1,0,0,1,0,0
810,24,2013,65000,5.0,83.0,2550000,1,0,0,1,0,1,0,0
811,27,2019,5750,5.0,80.0,6500000,1,0,1,0,0,0,1,0
812,8,2015,50000,5.0,45.0,490000,0,1,1,0,0,1,0,0
813,25,2017,28000,4.0,78.0,5950000,1,0,1,0,0,0,1,0
814,9,2011,75431,5.0,35.0,250000,0,1,1,0,0,1,0,0
815,4,2017,43000,5.0,28.0,420000,0,1,0,0,1,1,0,0
816,9,2019,44876,5.0,62.0,2395000,1,0,1,0,0,0,1,0
817,9,2013,95610,5.0,45.0,360000,0,1,0,1,0,0,1,0
818,5,2013,51000,5.0,41.0,325000,0,1,1,0,0,0,1,0
819,28,2013,110000,5.0,57.0,2300000,1,0,0,1,0,0,1,0
820,6,2014,53693,7.0,60.0,642000,0,1,1,0,0,0,0,1
821,9,2018,70000,5.0,32.0,290000,0,1,1,0,0,1,0,0
822,9,2014,57000,5.0,43.0,390000,0,1,1,0,0,1,0,0
823,17,2014,63000,5.0,55.0,890000,1,0,1,0,0,1,0,0
