,Make,Year,Kilometer,Seating_Capacity,Fuel_Tank_Capacity,Price,Automatic,Manual,First_O,Second_O,Others_O,Petrol,Diesel,Others_F
1188,6,2019,34000,5.0,43.0,910000,0,1,1,0,0,1,0,0
1189,12,2018,47000,7.0,70.0,1275000,0,1,1,0,0,0,1,0
1190,9,2017,47000,5.0,45.0,585000,0,1,1,0,0,1,0,0
1191,12,2017,79000,7.0,60.0,1035000,0,1,1,0,0,0,1,0
1192,9,2021,12020,5.0,37.0,1075000,1,0,1,0,0,1,0,0
1193,9,2020,7000,5.0,50.0,1650000,0,1,1,0,0,0,1,0
1194,21,2014,15000,5.0,63.0,1575000,1,0,1,0,0,0,1,0
1195,25,2014,82000,5.0,67.0,1950000,1,0,0,1,0,0,1,0
1196,25,2022,6000,5.0,65.0,6390000,1,0,1,0,0,0,1,0
1197,9,2019,68000,5.0,60.0,1080000,0,1,1,0,0,0,1,0
1198,21,2017,24000,7.0,75.0,5500000,1,0,1,0,0,0,1,0
1199,9,2020,56000,5.0,45.0,1080000,0,1,1,0,0,0,1,0
1200,12,2015,25000,7.0,70.0,800000,0,1,1,0,0,0,1,0
1201,1,2017,34000,7.0,35.0,335000,0,1,1,0,0,1,0,0
1202,9,2021,10700,5.0,45.0,1185000,0,1,1,0,0,1,0,0
1203,9,2021,25000,5.0,37.0,894999,1,0,1,0,0,1,0,0
1204,7,2019,54000,5.0,35.0,650000,1,0,0,1,0,1,0,0
1205,9,2014,75000,5.0,45.0,550000,0,1,1,0,0,0,1,0
1206,6,2016,88000,5.0,37.0,550000,0,1,1,0,0,0,1,0
1207,21,2016,139000,5.0,64.0,1650000,1,0,0,1,0,0,1,0
1208,15,2022,1300,5.0,50.0,1600000,0,1,1,0,0,1,0,0
1209,9,2019,20000,5.0,43.0,1175000,0,1,1,0,0,1,0,0
1210,13,2018,122000,7.0,70.0,1995000,1,0,1,0,0,0,1,0
1211,9,2016,38000,5.0,45.0,575000,0,1,1,0,0,0,1,0
1212,20,2021,18500,5.0,60.0,1975000,0,1,1,0,0,0,1,0
1213,9,2022,27800,5.0,50.0,1625000,0,1,1,0,0,0,1,0
1214,6,2019,46027,5.0,42.0,695000,0,1,1,0,0,1,0,0
1215,17,2018,23148,5.0,42.0,875000,1,0,1,0,0,1,0,0
1216,15,2017,28000,5.0,50.0,1495000,1,0,1,0,0,1,0,0
1217,6,2019,11874,5.0,37.0,725000,1,0,1,0,0,1,0,0
1218,9,2017,50000,5.0,60.0,875000,0,1,1,0,0,1,0,0
1219,25,2014,88000,5.0,35.0,2250000,1,0,0,0,1,0,1,0
1220,14,2016,75000,7.0,80.0,2350000,1,0,0,1,0,0,1,0
1221,25,2019,15500,5.0,57.0,2690000,1,0,1,0,0,0,1,0
1222,6,2016,82445,5.0,43.0,695000,0,1,0,1,0,0,1,0
1223,7,2014,75574,5.0,40.0,600000,0,1,0,1,0,1,0,0
1224,6,2015,64000,5.0,35.0,375000,0,1,1,0,0,0,0,1
1225,9,2012,75000,5.0,35.0,315000,0,1,1,0,0,1,0,0
1226,14,2019,14095,5.0,52.0,775000,0,1,1,0,0,1,0,0
1227,21,2017,17000,5.0,75.0,3075000,1,0,1,0,0,0,1,0
1228,4,2014,70000,5.0,50.0,415000,0,1,1,0,0,0,1,0
1229,6,2017,68000,7.0,45.0,765000,0,1,1,0,0,0,1,0
1230,6,2018,40000,5.0,42.0,520000,0,1,0,1,0,1,0,0
1231,24,2015,39000,5.0,83.0,3900000,1,0,1,0,0,0,1,0
1232,9,2016,72000,5.0,60.0,850000,0,1,1,0,0,0,1,0
1233,6,2016,39000,7.0,45.0,969999,0,1,1,0,0,0,1,0
1234,6,2016,62000,5.0,37.0,575000,0,1,1,0,0,0,1,0
1235,14,2021,41086,7.0,80.0,3900000,1,0,0,1,0,0,1,0
