,Make,Year,Kilometer,Seating_Capacity,Fuel_Tank_Capacity,Price,Automatic,Manual,First_O,Second_O,Others_O,Petrol,Diesel,Others_F
2008,25,2018,75000,7.0,35.0,4690000,1,0,0,1,0,0,1,0
2009,21,2012,89000,5.0,35.0,775000,1,0,0,1,0,0,1,0
2010,21,2017,42000,5.0,54.0,3000000,1,0,1,0,0,1,0,0
2011,1,2018,25000,5.0,28.0,250000,0,1,0,1,0,1,0,0
2012,25,2021,39000,5.0,67.0,6200000,1,0,1,0,0,0,1,0
2013,6,2014,86000,5.0,42.0,590000,0,1,1,0,0,0,1,0
2014,22,2013,50300,5.0,47.0,1300000,1,0,0,1,0,0,1,0
2015,12,2018,43000,7.0,70.0,1639999,1,0,1,0,0,0,1,0
2016,12,2013,83555,7.0,70.0,740000,0,1,1,0,0,0,1,0
2017,12,2019,27500,7.0,35.0,770000,0,1,1,0,0,0,1,0
2018,14,2013,75000,5.0,52.0,530000,0,1,1,0,0,0,1,0
2019,25,2015,87000,5.0,35.0,2975000,1,0,1,0,0,0,1,0
2020,9,2022,5800,5.0,50.0,1989999,1,0,1,0,0,0,1,0
2021,17,2018,173000,7.0,80.0,3250000,0,1,1,0,0,0,1,0
2022,16,2021,7000,5.0,50.0,1975000,1,0,1,0,0,1,0,0
2023,12,2015,121000,7.0,70.0,735000,0,1,1,0,0,0,1,0
2024,11,2013,96000,7.0,55.0,425000,0,1,1,0,0,0,1,0
2025,7,2008,57885,5.0,35.0,195000,1,0,1,0,0,1,0,0
2026,17,2011,38091,5.0,45.0,315000,0,1,1,0,0,1,0,0
2027,9,2013,34000,5.0,32.0,275000,0,1,1,0,0,1,0,0
2028,7,2018,75000,5.0,40.0,750000,0,1,1,0,0,0,1,0
2029,17,2014,82000,5.0,45.0,465000,0,1,1,0,0,0,1,0
2030,16,2021,20000,5.0,45.0,1325000,0,1,1,0,0,1,0,0
2031,6,2008,65000,5.0,42.0,175000,0,1,0,1,0,0,1,0
2032,28,2020,88000,5.0,35.0,8900000,1,0,1,0,0,1,0,0
2033,27,2011,65000,5.0,80.0,950000,1,0,0,1,0,1,0,0
2034,6,2011,65000,5.0,42.0,275000,0,1,1,0,0,0,1,0
2035,6,2011,41000,5.0,35.0,265000,0,1,0,1,0,1,0,0
2036,17,2010,127000,7.0,80.0,1000000,0,1,0,0,1,0,1,0
2037,7,2016,51834,5.0,40.0,730000,0,1,0,1,0,1,0,0
2038,19,2018,28000,5.0,60.0,1495000,1,0,1,0,0,1,0,0
2039,27,2014,39000,5.0,50.0,1150000,1,0,0,1,0,1,0,0
2040,7,2015,116592,5.0,40.0,590000,1,0,1,0,0,1,0,0
2041,27,2014,80000,5.0,66.0,2450000,1,0,1,0,0,0,1,0
2042,3,2014,32000,5.0,42.0,299000,0,1,1,0,0,1,0,0
2043,27,2016,21200,5.0,66.0,2850000,1,0,1,0,0,0,1,0
2044,12,2022,75,7.0,60.0,2765000,1,0,1,0,0,1,0,0
2045,6,2014,75693,5.0,35.0,365000,0,1,0,1,0,0,0,1
2046,6,2018,85000,5.0,48.0,850000,0,1,1,0,0,0,1,0
2047,7,2015,49000,5.0,40.0,480000,0,1,1,0,0,1,0,0
2048,9,2016,71000,5.0,43.0,345000,0,1,0,1,0,0,1,0
2049,27,2017,80000,5.0,100.0,5950000,1,0,1,0,0,1,0,0
2050,9,2016,47000,5.0,60.0,891000,0,1,1,0,0,1,0,0
2051,6,2021,48000,5.0,48.0,925000,0,1,1,0,0,1,0,0
2052,9,2014,68000,5.0,45.0,409999,0,1,1,0,0,0,1,0
2053,6,2014,79000,5.0,43.0,245000,0,1,0,1,0,1,0,0
2054,12,2016,90300,7.0,70.0,850000,0,1,1,0,0,0,1,0
2055,9,2014,83000,5.0,32.0,275000,0,1,0,1,0,1,0,0
2056,14,2013,73000,5.0,45.0,240000,0,1,1,0,0,1,0,0
2057,25,2018,60474,5.0,65.0,4290000,1,0,1,0,0,0,1,0
2058,12,2017,72000,7.0,35.0,670000,0,1,1,0,0,0,1,0
