,Make,Year,Kilometer,Seating_Capacity,Fuel_Tank_Capacity,Price,Automatic,Manual,First_O,Second_O,Others_O,Petrol,Diesel,Others_F
369,6,2020,40000,5.0,35.0,355000,0,1,1,0,0,1,0,0
370,21,2017,61643,5.0,64.0,2375000,1,0,1,0,0,0,1,0
371,27,2020,21000,4.0,59.0,6500000,1,0,0,1,0,1,0,0
372,11,2022,1500,5.0,44.0,1050000,0,1,1,0,0,1,0,0
373,14,2014,38985,5.0,52.0,445000,0,1,1,0,0,0,1,0
374,7,2015,52000,5.0,40.0,495000,0,1,1,0,0,1,0,0
375,9,2011,42000,5.0,35.0,275000,0,1,1,0,0,1,0,0
376,7,2014,29442,5.0,35.0,465000,1,0,1,0,0,1,0,0
377,19,2017,71800,5.0,60.0,1050000,0,1,1,0,0,0,1,0
378,27,2022,5000,5.0,66.0,4900000,1,0,1,0,0,1,0,0
379,9,2020,18000,5.0,60.0,695000,0,1,1,0,0,0,0,1
380,17,2018,37000,7.0,80.0,3210000,1,0,1,0,0,0,1,0
381,7,2009,85000,5.0,42.0,269000,0,1,0,1,0,1,0,0
382,9,2018,65555,5.0,43.0,445000,0,1,0,1,0,0,1,0
383,28,2021,35000,5.0,66.5,5950000,1,0,1,0,0,0,1,0
384,25,2018,87000,5.0,67.0,3800000,1,0,1,0,0,0,1,0
385,9,2018,42000,5.0,60.0,1000000,1,0,1,0,0,1,0,0
386,12,2018,68000,7.0,60.0,1490000,0,1,0,1,0,0,1,0
387,20,2022,600,5.0,48.0,1550000,0,1,1,0,0,1,0,0
388,11,2011,192326,7.0,65.0,199000,0,1,0,0,1,0,1,0
389,17,2013,82000,8.0,55.0,575000,0,1,0,0,1,1,0,0
390,17,2017,86006,5.0,45.0,484999,0,1,1,0,0,0,1,0
391,7,2014,75000,5.0,40.0,425000,0,1,1,0,0,0,1,0
392,12,2014,99000,8.0,60.0,1150000,0,1,1,0,0,0,1,0
393,15,2021,21651,5.0,66.0,3195000,1,0,1,0,0,1,0,0
394,9,2016,84000,5.0,45.0,725000,0,1,1,0,0,0,1,0
395,27,2014,65000,5.0,70.0,2450000,1,0,0,1,0,0,1,0
396,6,2017,31000,5.0,43.0,741000,1,0,1,0,0,1,0,0
397,27,2022,17000,5.0,80.0,7350000,1,0,1,0,0,0,1,0
398,12,2020,28000,6.0,57.0,1550000,0,1,1,0,0,0,1,0
399,7,2015,64000,5.0,40.0,645000,0,1,1,0,0,0,1,0
400,7,2014,85000,5.0,40.0,550000,0,1,1,0,0,0,1,0
401,6,2017,35000,5.0,37.0,595000,1,0,0,0,1,1,0,0
402,23,2015,44000,5.0,60.0,1595000,1,0,1,0,0,0,1,0
403,6,2017,32000,5.0,35.0,500000,1,0,0,1,0,1,0,0
404,6,2016,49857,5.0,35.0,345000,0,1,1,0,0,1,0,0
405,6,2013,46000,5.0,35.0,299000,0,1,1,0,0,1,0,0
406,6,2008,50000,5.0,35.0,160000,0,1,0,1,0,1,0,0
407,6,2017,36000,5.0,37.0,570000,1,0,1,0,0,1,0,0
408,4,2021,13000,5.0,40.0,800000,1,0,1,0,0,1,0,0
409,6,2018,40000,5.0,32.0,440000,0,1,1,0,0,1,0,0
410,27,2007,39000,5.0,35.0,509999,1,0,0,0,1,1,0,0
411,9,2013,45000,5.0,32.0,315000,0,1,1,0,0,1,0,0
